model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Streptococcus_mutans_TCI_219.mat,1377,840,478,301,28,73,7
Streptococcus_mutans_TCI_222.mat,1383,854,496,297,28,73,7
Streptococcus_mutans_TCI_228.mat,1387,853,492,300,28,73,7
Streptococcus_mutans_TCI_234.mat,1387,858,495,302,28,73,7
Streptococcus_mutans_TCI_239.mat,1382,844,483,300,28,73,7
Streptococcus_mutans_TCI_242.mat,1360,842,478,301,30,75,7
Streptococcus_mutans_TCI_243.mat,1359,843,480,300,30,75,7
Streptococcus_mutans_TCI_249.mat,1387,859,496,302,28,73,7
Streptococcus_mutans_TCI_256.mat,1386,848,486,300,30,73,8
Streptococcus_mutans_TCI_268.mat,1386,866,505,298,30,75,7
Streptococcus_mutans_TCI_278.mat,1384,857,494,300,30,75,7
Streptococcus_mutans_TCI_294.mat,1387,862,503,298,28,73,7
Streptococcus_mutans_TCI_30.mat,1386,852,491,300,28,73,7
Streptococcus_mutans_TCI_399.mat,1374,836,475,300,28,73,7
Streptococcus_mutans_TCI_400.mat,1388,856,494,300,30,73,8
Streptococcus_mutans_TCI_51.mat,1344,839,488,290,28,73,7
Streptococcus_mutans_TCI_70.mat,1375,843,481,300,30,73,8
Streptococcus_mutans_TCI_75.mat,1387,857,494,302,28,73,7
Streptococcus_mutans_TCI_78.mat,1385,855,492,302,28,73,7
Streptococcus_mutans_TCI_82.mat,1375,837,475,300,30,73,8
Streptococcus_mutans_TCI_85.mat,1358,841,478,300,30,75,7
Streptococcus_mutans_TCI_86.mat,1377,847,490,296,28,73,7
Streptococcus_mutans_TCI_92.mat,1375,837,475,300,30,73,8
Streptococcus_mutans_TCI_96.mat,1359,818,465,302,26,63,7
Streptococcus_mutans_U138.mat,1379,837,479,297,28,73,7
Streptococcus_mutans_U2A.mat,1380,832,477,291,30,76,8
Streptococcus_mutans_U2B.mat,1352,838,480,294,30,76,7
Streptococcus_mutans_UA159.mat,1368,828,473,294,26,71,6
Streptococcus_mutans_W6.mat,1372,826,472,297,30,69,7
Streptococcus_nov_ERR2221358.mat,913,496,268,202,19,21,6
Streptococcus_oralis_ATCC_35037.mat,1258,797,483,238,33,82,8
Streptococcus_oralis_ERR2221353.mat,929,493,260,201,19,27,6
Streptococcus_oralis_SK100.mat,1280,786,483,236,27,73,8
Streptococcus_oralis_SK1074.mat,1283,828,494,257,32,89,8
Streptococcus_oralis_SK10.mat,1247,780,485,246,32,59,8
Streptococcus_oralis_SK255.mat,1255,778,467,237,30,81,8
Streptococcus_oralis_SK304.mat,1281,827,495,255,30,87,8
Streptococcus_oralis_SK313.mat,939,560,276,251,16,30,5
Streptococcus_oralis_SK610.mat,1261,820,491,256,29,87,8
Streptococcus_oralis_subsp_tigurinus_1366.mat,915,524,280,208,20,32,6
Streptococcus_oralis_subsp_tigurinus_2425.mat,894,517,271,210,20,32,6
Streptococcus_oralis_subsp_tigurinus_UC5873_TZ95.mat,928,556,269,254,16,30,5
Streptococcus_oralis_Uo5.mat,1089,604,303,239,21,75,6
Streptococcus_parasanguinis_ATCC_15912.mat,1258,764,461,229,28,81,8
Streptococcus_parasanguinis_ATCC_903.mat,1160,583,298,229,20,64,6
Streptococcus_parasanguinis_ERR2221175.mat,988,523,250,241,19,29,5
Streptococcus_parasanguinis_ERR2221190.mat,997,517,253,230,21,31,6
Streptococcus_parasanguinis_F0405.mat,1274,785,438,292,26,67,8
Streptococcus_parasanguinis_FW213.mat,1336,787,432,276,30,86,8
Streptococcus_parasanguinis_SK236.mat,1278,795,447,290,26,70,8
Streptococcus_parauberis_KCTC_11537.mat,1137,673,342,249,33,85,7
Streptococcus_parauberis_KCTC_11980BP.mat,1293,831,517,232,35,91,8
Streptococcus_parauberis_KRS_02083.mat,1328,855,532,232,37,100,8
Streptococcus_parauberis_KRS_02109.mat,1324,844,524,230,39,99,8
Streptococcus_parauberis_NCFD_2020.mat,1348,838,525,225,35,97,8
Streptococcus_pasteurianus_651_SPAS_0_477_18720.mat,953,579,322,228,21,28,6
Streptococcus_pasteurianus_ATCC_43144.mat,1803,574,319,218,29,36,6
Streptococcus_peroris_ATCC_700780.mat,1002,621,318,263,18,52,7
Streptococcus_pleomorphus_DSM_20574.mat,1034,688,380,271,30,39,7
Streptococcus_pneumoniae_1974M1_LZD.mat,1098,579,247,272,17,58,5
Streptococcus_pneumoniae_2009.mat,1066,563,238,268,19,55,5
Streptococcus_pneumoniae_2061376.mat,1116,578,258,262,17,56,5
Streptococcus_pneumoniae_2061617.mat,1097,604,263,279,17,60,5
Streptococcus_pneumoniae_2070005.mat,1107,572,241,273,17,56,5
Streptococcus_pneumoniae_2070035.mat,1108,607,266,279,17,60,5
Streptococcus_pneumoniae_2070109.mat,1083,586,249,279,17,56,5
Streptococcus_pneumoniae_2070425.mat,1116,600,277,265,17,56,5
Streptococcus_pneumoniae_2070531.mat,1115,589,266,265,17,56,5
Streptococcus_pneumoniae_2071004.mat,1109,597,256,279,17,60,5
Streptococcus_pneumoniae_2071247.mat,1097,584,254,270,19,60,5
Streptococcus_pneumoniae_2072047.mat,1054,562,232,272,17,53,5
Streptococcus_pneumoniae_2080076.mat,1097,609,267,280,17,60,5
Streptococcus_pneumoniae_2080913.mat,1106,587,257,272,17,56,5
Streptococcus_pneumoniae_2081074.mat,1104,581,252,267,17,60,5
Streptococcus_pneumoniae_2081685.mat,1087,583,258,268,17,55,5
Streptococcus_pneumoniae_2082170.mat,1100,576,253,265,17,56,5
Streptococcus_pneumoniae_2090008.mat,1098,575,248,269,17,56,5
Streptococcus_pneumoniae_23F.mat,1073,562,280,224,17,56,5
Streptococcus_pneumoniae_3063_00.mat,1102,581,258,265,17,56,5
Streptococcus_pneumoniae_357.mat,1056,548,228,266,17,49,4
Streptococcus_pneumoniae_4027_06.mat,1097,582,258,266,17,56,5
Streptococcus_pneumoniae_4075_00.mat,1107,585,258,269,17,56,5
Streptococcus_pneumoniae_459_5.mat,1106,582,256,268,17,56,5
Streptococcus_pneumoniae_5185_06.mat,1092,535,257,218,17,56,5
Streptococcus_pneumoniae_5652_06.mat,1108,582,255,269,17,56,5
Streptococcus_pneumoniae_5787_06.mat,1099,582,255,269,17,56,5
Streptococcus_pneumoniae_670_6B.mat,1110,576,250,268,17,56,5
Streptococcus_pneumoniae_6901_05.mat,1097,582,258,266,17,56,5
Streptococcus_pneumoniae_6963_05.mat,1099,582,255,269,17,56,5
Streptococcus_pneumoniae_70585.mat,1928,574,241,267,25,64,5
Streptococcus_pneumoniae_7286_06.mat,1107,582,254,270,17,56,5
Streptococcus_pneumoniae_7533_05.mat,1107,582,255,269,17,56,5
Streptococcus_pneumoniae_7879_04.mat,1093,588,268,266,16,53,5
Streptococcus_pneumoniae_8190_05.mat,1104,584,253,269,17,60,5
Streptococcus_pneumoniae_AP200.mat,1100,581,258,267,19,56,5
Streptococcus_pneumoniae_ATCC_700669.mat,1113,580,253,269,17,56,5
Streptococcus_pneumoniae_BS397.mat,1081,593,254,281,17,56,5
Streptococcus_pneumoniae_BS455.mat,1093,568,234,276,17,56,5
Streptococcus_pneumoniae_BS457.mat,1091,592,253,281,17,56,5
Streptococcus_pneumoniae_BS458.mat,1088,589,250,281,17,56,5
Streptococcus_pneumoniae_CDC0288_04.mat,1093,583,256,265,17,60,5
Streptococcus_pneumoniae_CDC1873_00.mat,1106,580,250,272,17,56,4
Streptococcus_pneumoniae_CDC3059_06.mat,1099,582,259,265,17,56,5
Streptococcus_pneumoniae_CGSP14.mat,1101,579,245,276,17,56,5
Streptococcus_pneumoniae_D39.mat,1095,588,269,265,17,52,5
Streptococcus_pneumoniae_England14_9.mat,1101,583,248,279,17,54,5
Streptococcus_pneumoniae_EU_NP01.mat,1102,584,257,265,17,60,5
Streptococcus_pneumoniae_EU_NP02.mat,1107,583,259,266,17,56,5
Streptococcus_pneumoniae_EU_NP03.mat,1109,575,247,270,19,58,5
Streptococcus_pneumoniae_EU_NP04.mat,1100,592,265,269,17,56,5
Streptococcus_pneumoniae_EU_NP05.mat,1082,570,244,268,17,56,5
Streptococcus_pneumoniae_G54.mat,1203,585,289,226,23,81,6
Streptococcus_pneumoniae_GA02254.mat,1099,580,248,272,17,58,5
Streptococcus_pneumoniae_GA02270.mat,1097,541,255,226,17,56,5
Streptococcus_pneumoniae_GA02506.mat,1099,581,252,271,17,56,5
Streptococcus_pneumoniae_GA02714.mat,1107,581,251,272,17,56,5
Streptococcus_pneumoniae_GA04175.mat,1099,582,255,269,17,56,5
Streptococcus_pneumoniae_GA04216.mat,1100,583,257,268,17,56,5
Streptococcus_pneumoniae_GA04375.mat,1081,541,260,221,17,56,5
Streptococcus_pneumoniae_GA04672.mat,1103,591,264,269,17,56,5
Streptococcus_pneumoniae_GA05245.mat,1103,588,259,269,17,58,5
Streptococcus_pneumoniae_GA05248.mat,1095,584,255,271,17,56,5
Streptococcus_pneumoniae_GA05578.mat,1098,583,254,271,17,56,5
Streptococcus_pneumoniae_GA06083.mat,1093,581,251,272,17,56,5
Streptococcus_pneumoniae_GA07228.mat,1101,579,248,273,17,56,5
Streptococcus_pneumoniae_GA07643.mat,1088,585,256,267,17,60,5
Streptococcus_pneumoniae_GA07914.mat,1101,574,244,274,19,56,5
Streptococcus_pneumoniae_GA08780.mat,1114,589,266,265,17,56,5
Streptococcus_pneumoniae_GA08825.mat,1093,584,257,269,17,56,5
Streptococcus_pneumoniae_GA11304.mat,1100,581,254,269,17,56,5
Streptococcus_pneumoniae_GA11426.mat,1095,582,259,265,17,56,5
Streptococcus_pneumoniae_GA13224.mat,1103,581,256,268,16,56,5
Streptococcus_pneumoniae_GA13338.mat,1086,588,255,278,17,53,5
Streptococcus_pneumoniae_GA13430.mat,1096,583,256,269,17,56,5
Streptococcus_pneumoniae_GA13455.mat,1089,582,259,265,17,56,5
Streptococcus_pneumoniae_GA13494.mat,1080,548,268,221,17,55,5
Streptococcus_pneumoniae_GA13856.mat,1109,578,252,268,17,56,5
Streptococcus_pneumoniae_GA14373.mat,1105,582,256,268,17,56,5
Streptococcus_pneumoniae_GA14688.mat,1108,583,253,272,17,56,5
Streptococcus_pneumoniae_GA14798.mat,1103,584,257,269,17,56,5
Streptococcus_pneumoniae_GA16121.mat,1084,581,255,268,17,56,5
Streptococcus_pneumoniae_GA16242.mat,1096,579,250,271,17,56,5
Streptococcus_pneumoniae_GA16531.mat,1083,541,248,240,15,51,5
Streptococcus_pneumoniae_GA17301.mat,1111,583,256,269,17,56,5
Streptococcus_pneumoniae_GA17328.mat,1099,583,255,270,17,56,5
Streptococcus_pneumoniae_GA17371.mat,1077,594,268,272,13,54,5
Streptococcus_pneumoniae_GA17457.mat,1088,606,266,284,15,56,5
Streptococcus_pneumoniae_GA17484.mat,1073,606,262,282,17,60,5
Streptococcus_pneumoniae_GA17570.mat,1111,588,265,265,17,56,5
Streptococcus_pneumoniae_GA17719.mat,1094,584,257,269,17,56,5
Streptococcus_pneumoniae_GA17971.mat,1092,591,252,277,17,60,5
Streptococcus_pneumoniae_GA18068.mat,1093,592,265,265,17,60,5
Streptococcus_pneumoniae_GA18523.mat,1104,580,257,265,17,56,5
Streptococcus_pneumoniae_GA19077.mat,1090,532,253,221,15,54,5
Streptococcus_pneumoniae_GA19101.mat,1096,577,251,268,17,56,5
Streptococcus_pneumoniae_GA19690.mat,1098,583,253,272,17,56,5
Streptococcus_pneumoniae_GA19923.mat,1097,540,256,224,17,56,5
Streptococcus_pneumoniae_GA40028.mat,1075,597,260,279,17,56,5
Streptococcus_pneumoniae_GA40183.mat,1107,580,253,269,17,56,5
Streptococcus_pneumoniae_GA40410.mat,1098,585,260,267,17,56,5
Streptococcus_pneumoniae_GA40563.mat,1090,566,243,265,17,56,5
Streptococcus_pneumoniae_GA41277.mat,1094,538,259,219,17,56,5
Streptococcus_pneumoniae_GA41301.mat,1102,589,256,273,17,58,5
Streptococcus_pneumoniae_GA41317.mat,1104,572,246,268,17,56,5
Streptococcus_pneumoniae_GA41410.mat,1078,534,259,218,17,53,5
Streptococcus_pneumoniae_GA41538.mat,1075,545,259,228,15,56,5
Streptococcus_pneumoniae_GA41565.mat,1100,581,258,265,17,56,5
Streptococcus_pneumoniae_GA41688.mat,1088,592,257,277,17,56,5
Streptococcus_pneumoniae_GA43257.mat,1119,593,266,269,17,56,5
Streptococcus_pneumoniae_GA43264.mat,1103,585,255,272,17,56,5
Streptococcus_pneumoniae_GA43265.mat,1103,580,257,265,17,56,5
Streptococcus_pneumoniae_GA43380.mat,1101,580,253,265,17,60,5
Streptococcus_pneumoniae_GA44128.mat,1106,581,251,272,17,56,5
Streptococcus_pneumoniae_GA44194.mat,1089,531,249,220,19,60,5
Streptococcus_pneumoniae_GA44288.mat,1103,579,258,263,17,56,5
Streptococcus_pneumoniae_GA44378.mat,1109,582,252,272,17,56,5
Streptococcus_pneumoniae_GA44386.mat,1109,579,252,269,17,56,5
Streptococcus_pneumoniae_GA44452.mat,1103,574,247,269,17,56,5
Streptococcus_pneumoniae_GA44500.mat,1100,596,260,283,15,53,5
Streptococcus_pneumoniae_GA44511.mat,1118,593,270,265,17,56,5
Streptococcus_pneumoniae_GA47033.mat,1099,581,255,268,17,56,5
Streptococcus_pneumoniae_GA47179.mat,1102,580,248,274,19,58,5
Streptococcus_pneumoniae_GA47210.mat,1096,588,249,279,17,58,5
Streptococcus_pneumoniae_GA47281.mat,1107,582,255,269,17,56,5
Streptococcus_pneumoniae_GA47283.mat,1072,549,255,237,14,56,4
Streptococcus_pneumoniae_GA47360.mat,1095,543,256,223,17,60,5
Streptococcus_pneumoniae_GA47388.mat,1118,593,270,265,17,56,5
Streptococcus_pneumoniae_GA47439.mat,1107,584,254,272,17,56,5
Streptococcus_pneumoniae_GA47461.mat,1074,607,263,282,17,60,5
Streptococcus_pneumoniae_GA47502.mat,1111,595,268,269,17,56,5
Streptococcus_pneumoniae_GA47522.mat,1091,583,252,273,17,56,5
Streptococcus_pneumoniae_GA47562.mat,1106,579,249,274,19,56,5
Streptococcus_pneumoniae_GA47597.mat,1098,578,248,272,17,56,5
Streptococcus_pneumoniae_GA47628.mat,1093,584,257,269,17,56,5
Streptococcus_pneumoniae_GA47688.mat,1099,543,260,223,17,56,5
Streptococcus_pneumoniae_GA47751.mat,1101,582,255,265,17,60,5
Streptococcus_pneumoniae_GA47760.mat,1096,580,252,272,17,54,5
Streptococcus_pneumoniae_GA47794.mat,1102,578,246,274,19,58,5
Streptococcus_pneumoniae_GA47901.mat,1104,585,251,272,17,60,5
Streptococcus_pneumoniae_GA47976.mat,1101,587,254,275,17,56,5
Streptococcus_pneumoniae_GA49138.mat,1085,581,258,272,15,51,5
Streptococcus_pneumoniae_GA49194.mat,1105,575,247,270,19,58,5
Streptococcus_pneumoniae_GA49447.mat,1102,591,261,272,17,56,5
Streptococcus_pneumoniae_GA49542.mat,1117,588,261,269,17,56,5
Streptococcus_pneumoniae_GA52306.mat,1098,579,252,269,17,56,5
Streptococcus_pneumoniae_GA52612.mat,1101,588,256,274,19,58,5
Streptococcus_pneumoniae_GA54354.mat,1109,586,254,272,17,58,5
Streptococcus_pneumoniae_GA54644.mat,1108,588,265,265,17,56,5
Streptococcus_pneumoniae_GA56113.mat,1117,589,262,269,17,56,5
Streptococcus_pneumoniae_GA58581.mat,1091,591,256,277,17,56,5
Streptococcus_pneumoniae_GA58771.mat,1113,586,259,269,17,56,5
Streptococcus_pneumoniae_GA58981.mat,1108,593,267,268,17,56,5
Streptococcus_pneumoniae_GA60080.mat,1072,549,257,254,21,32,5
Streptococcus_pneumoniae_GA60132.mat,1108,588,254,272,17,60,5
Streptococcus_pneumoniae_GA60190.mat,1106,581,251,272,17,56,5
Streptococcus_pneumoniae_GA62331.mat,1108,585,253,272,17,58,5
Streptococcus_pneumoniae_GA62681.mat,1094,581,251,272,17,56,5
Streptococcus_pneumoniae_gamPNI0373.mat,1078,556,271,223,19,62,5
Streptococcus_pneumoniae_Hungary19A_6.mat,1090,576,250,273,17,51,5
Streptococcus_pneumoniae_INV104.mat,1099,579,251,270,17,56,5
Streptococcus_pneumoniae_INV200.mat,1098,579,246,277,17,54,5
Streptococcus_pneumoniae_JJA.mat,1104,574,247,269,17,56,5
Streptococcus_pneumoniae_MLV_016.mat,1109,583,257,270,19,56,5
Streptococcus_pneumoniae_MNZ11b.mat,1099,584,250,272,17,60,5
Streptococcus_pneumoniae_MNZ14.mat,1096,587,251,279,17,55,5
Streptococcus_pneumoniae_MNZ37.mat,1098,583,249,272,17,60,5
Streptococcus_pneumoniae_MNZ41.mat,1081,582,246,279,17,55,5
Streptococcus_pneumoniae_NorthCarolina6A_23.mat,1105,582,252,272,17,56,5
Streptococcus_pneumoniae_NP070.mat,1094,576,248,270,17,56,5
Streptococcus_pneumoniae_NP112.mat,1103,581,255,268,17,56,5
Streptococcus_pneumoniae_NP127.mat,1104,580,254,268,17,56,5
Streptococcus_pneumoniae_NP141.mat,1091,601,264,279,17,56,5
Streptococcus_pneumoniae_OXC141.mat,1101,574,250,266,17,56,5
Streptococcus_pneumoniae_P1031.mat,1111,583,250,271,19,62,5
Streptococcus_pneumoniae_PCS125219.mat,1108,588,252,274,19,62,5
Streptococcus_pneumoniae_PCS70012.mat,1108,588,252,274,19,62,5
Streptococcus_pneumoniae_PCS8106.mat,1099,588,254,272,17,60,5
Streptococcus_pneumoniae_PCS8203.mat,1017,532,280,216,19,32,5
Streptococcus_pneumoniae_PNI0002.mat,1107,587,251,274,19,62,5
Streptococcus_pneumoniae_PNI0006.mat,1103,588,254,272,17,60,5
Streptococcus_pneumoniae_PNI0010.mat,1106,601,264,275,19,62,5
Streptococcus_pneumoniae_PNI0153.mat,1102,602,266,274,19,62,5
Streptococcus_pneumoniae_R6M2_PG.mat,1086,581,260,268,16,52,5
Streptococcus_pneumoniae_R6.mat,1095,588,269,266,16,52,5
Streptococcus_pneumoniae_SP11_BS70.mat,1100,579,258,268,19,53,5
Streptococcus_pneumoniae_SP14_BS292.mat,1086,595,259,281,17,53,5
Streptococcus_pneumoniae_SP18_BS74.mat,1093,567,246,268,17,51,5
Streptococcus_pneumoniae_SP195.mat,1116,590,267,265,17,56,5
Streptococcus_pneumoniae_SP19_BS75.mat,1106,584,265,266,15,51,5
Streptococcus_pneumoniae_SP23_BS72.mat,1111,584,254,272,17,56,5
Streptococcus_pneumoniae_SP3_BS71.mat,1082,531,250,221,17,56,5
Streptococcus_pneumoniae_SP6_BS73.mat,1090,581,260,268,17,51,4
Streptococcus_pneumoniae_SP9_BS68.mat,1102,579,256,265,17,56,5
Streptococcus_pneumoniae_SPAR27.mat,1093,585,262,269,17,52,5
Streptococcus_pneumoniae_SPAR55.mat,1098,541,260,221,17,56,5
Streptococcus_pneumoniae_SPAR95.mat,1099,594,256,276,17,60,5
Streptococcus_pneumoniae_SPN021198.mat,1099,595,265,272,17,56,5
Streptococcus_pneumoniae_SPN032672.mat,1101,588,257,273,17,56,5
Streptococcus_pneumoniae_SPN033038.mat,1098,587,257,272,17,56,5
Streptococcus_pneumoniae_SPN034156.mat,1101,574,251,265,17,56,5
Streptococcus_pneumoniae_SPN034183.mat,1103,574,252,264,17,56,5
Streptococcus_pneumoniae_SPN061370.mat,1097,585,258,269,17,56,5
Streptococcus_pneumoniae_SPN072838.mat,1103,579,249,272,17,56,5
Streptococcus_pneumoniae_SPN1041.mat,1109,590,254,274,19,62,5
Streptococcus_pneumoniae_SPN7465.mat,1111,590,253,275,19,62,5
Streptococcus_pneumoniae_SPNA45.mat,1097,582,255,265,15,60,4
Streptococcus_pneumoniae_ST556.mat,1096,581,257,266,17,56,5
Streptococcus_pneumoniae_SV35.mat,1109,591,256,279,15,56,5
Streptococcus_pneumoniae_SV36.mat,1106,582,252,272,17,56,5
Streptococcus_pneumoniae_Taiwan19F_14.mat,1053,543,267,218,17,56,5
Streptococcus_pneumoniae_TCH8431_19A.mat,1106,582,258,266,17,56,5
Streptococcus_pneumoniae_TIGR4.mat,1110,569,245,266,17,56,5
Streptococcus_pseudopneumoniae_IS7493.mat,1068,601,288,255,21,70,6
Streptococcus_pyogenes_A20.mat,939,488,262,207,15,15,5
Streptococcus_pyogenes_Alab49.mat,932,485,261,207,13,15,5
Streptococcus_pyogenes_ATCC_10782.mat,946,486,265,206,11,13,5
Streptococcus_pyogenes_M1_GAS.mat,924,498,271,211,15,12,5
Streptococcus_pyogenes_MGAS10394.mat,941,530,276,238,13,15,5
Streptococcus_pyogenes_MGAS315.mat,934,488,264,207,13,15,5
Streptococcus_pyogenes_MGAS8232.mat,930,491,261,213,13,15,5
Streptococcus_pyogenes_MGAS9429.mat,1043,600,331,224,17,49,6
Streptococcus_pyogenes_SSI_1.mat,933,485,261,207,13,15,5
Streptococcus_pyogenes_str_Manfredo.mat,930,486,262,207,13,15,5
Streptococcus_salivarius_57_I.mat,1059,535,251,235,16,45,6
Streptococcus_salivarius_DSM_20560.mat,939,509,268,218,14,22,5
Streptococcus_salivarius_ERR2221359.mat,1012,505,267,213,16,24,5
Streptococcus_salivarius_JIM8777.mat,1161,603,302,238,22,74,6
Streptococcus_salivarius_K12.mat,1373,830,477,289,24,80,8
Streptococcus_salivarius_M18.mat,1382,862,501,298,26,80,8
Streptococcus_salivarius_PS4.mat,1397,860,494,304,26,73,8
Streptococcus_salivarius_SK126.mat,1376,834,484,286,26,80,8
Streptococcus_sanguinis_ATCC_29667.mat,1492,924,563,295,37,81,8
Streptococcus_sanguinis_ATCC_49296.mat,1263,783,477,238,28,81,8
Streptococcus_sanguinis_SK1056.mat,1486,911,561,286,37,81,7
Streptococcus_sanguinis_SK1057.mat,1507,934,569,294,43,84,8
Streptococcus_sanguinis_SK1058.mat,1478,913,554,294,37,81,8
Streptococcus_sanguinis_SK1059.mat,1491,919,560,296,37,78,8
Streptococcus_sanguinis_SK1087.mat,1475,908,550,294,35,81,7
Streptococcus_sanguinis_SK115.mat,1491,916,563,287,37,81,7
Streptococcus_sanguinis_SK150.mat,1485,908,564,280,35,81,7
Streptococcus_sanguinis_SK160.mat,1485,917,558,294,37,81,8
Streptococcus_sanguinis_SK1.mat,1477,911,554,292,39,81,8
Streptococcus_sanguinis_SK330.mat,1516,927,571,288,39,81,8
Streptococcus_sanguinis_SK340.mat,1482,917,557,295,37,81,8
Streptococcus_sanguinis_SK353.mat,1478,904,557,286,35,78,7
Streptococcus_sanguinis_SK355.mat,1492,925,574,287,41,78,8
Streptococcus_sanguinis_SK36.mat,1273,700,388,260,29,61,6
Streptococcus_sanguinis_SK405.mat,1482,909,556,288,37,81,8
Streptococcus_sanguinis_SK408.mat,1476,917,561,295,33,79,8
Streptococcus_sanguinis_SK49.mat,1450,902,540,297,39,81,8
Streptococcus_sanguinis_SK678.mat,1483,914,555,294,39,81,8
Streptococcus_sanguinis_SK72.mat,1482,909,558,287,35,81,7
Streptococcus_sobrinus_NIDR_6715_7.mat,954,514,284,205,19,24,6
Streptococcus_sobrinus_TCI_13.mat,1004,566,337,207,19,21,6
Streptococcus_sobrinus_TCI_16.mat,1016,648,334,291,17,22,6
Streptococcus_sobrinus_TCI_28.mat,1024,574,326,221,21,24,6
Streptococcus_sobrinus_TCI_50.mat,1021,583,330,228,19,24,6
Streptococcus_sobrinus_TCI_53.mat,1005,575,312,241,18,27,6
Streptococcus_sp_2_1_36FAA.mat,1014,667,424,211,17,31,6
Streptococcus_sp_BS35b.mat,943,547,267,253,16,24,5
Streptococcus_sp_GMD5S.mat,943,548,269,251,17,24,5
Streptococcus_sp_HPH0090.mat,885,529,287,219,16,19,6
Streptococcus_sp_I_G2.mat,955,531,206,308,15,15,6
Streptococcus_sp_I_P16.mat,994,557,225,313,17,17,6
Streptococcus_sp_SK140.mat,949,601,311,266,16,21,5
Streptococcus_thermophilus_CNRZ1066.mat,1315,1152,449,668,26,76,7
Streptococcus_thermophilus_JIM_8232.mat,1327,1161,465,652,24,85,7
Streptococcus_thermophilus_LMD_9.mat,1327,1156,458,654,24,85,7
Streptococcus_thermophilus_LMG_18311.mat,977,516,336,118,18,58,6
Streptococcus_thermophilus_MN_ZLW_002.mat,1337,1159,464,653,26,83,7
Streptococcus_thermophilus_ND03.mat,1344,1163,465,656,28,83,8
Streptococcus_thoraltensis_DSM_12221.mat,1963,622,342,220,36,64,7
Streptococcus_timonensis_CSUR_P2915.mat,765,500,293,180,20,29,6
Streptococcus_uberis_0140J.mat,2017,664,331,262,29,75,7
Streptococcus_vestibularis_ATCC_49124.mat,1233,1076,455,583,26,77,8
Streptococcus_vestibularis_F0396.mat,1096,622,307,252,18,75,6
Streptomyces_massiliensis_AP10.mat,1244,841,518,260,92,56,6
Streptomyces_sp_HPH0547.mat,1273,807,563,157,46,73,7
Subdoligranulum_sp_4_3_54A2FAA.mat,989,599,372,195,25,30,5
Subdoligranulum_variabile_DSM_15176.mat,1038,646,437,164,27,49,5
Succinatimonas_hippei_YIT_12066.mat,1166,766,487,221,40,63,6
Succiniclasticum_ruminis_DSM_11005.mat,1055,712,350,333,18,31,4
Succiniclasticum_ruminis_DSM_9236.mat,1017,691,318,337,20,33,4
Succinivibrio_dextrinosolvens_H5.mat,1203,826,467,317,27,40,7
Sulfolobus_solfataricus_P2.mat,1669,552,372,132,30,47,7
Sutterella_parvirubra_YIT_11816.mat,1075,726,414,287,25,21,6
Sutterella_wadsworthensis_2_1_59BFAA.mat,1398,978,604,299,43,84,6
Sutterella_wadsworthensis_3_1_45B.mat,1156,799,522,218,33,55,5
Sutterella_wadsworthensis_ERR1203961.mat,1128,776,435,308,29,25,5
Sutterella_wadsworthensis_ERR1204055.mat,1128,776,435,308,29,25,5
Sutterella_wadsworthensis_HGA0223.mat,1459,958,586,287,51,95,6
Synergistes_jonesii_78_1.mat,1041,658,385,244,20,30,5
Synergistes_sp_3_1_syn1.mat,1138,702,416,259,24,26,4
Syntrophus_aciditrophicus_SB.mat,1163,699,410,243,26,40,5
Syntrophus_gentianae_DSM_8423.mat,1091,691,378,273,25,39,5
